,UserId,VenueId,Tags
416,[18151],"[23209, 47569, 523, 523, 1086, 11872, 11872, 45373, 45373, 11930, 575, 42728, 42728, 15146, 5918, 5918, 12906, 6602, 6602, 11485, 11485, 2562, 2562, 8953, 8953, 33859, 105839, 105839, 35942, 35942, 6402, 6402]","['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'bakery', ' dessert', 'all day breakfast', 'arem - arem', 'brunch', 'cheeseburger spring rolls', 'cupcake', 'great breakfast', 'happy hour', 'ice cream', 'mac-n-cheese', 'meatloaf', 'minibar', 'parang', 'pear bellini', 'private event space', 'quiche', 'sparkling sangria', 'the courtyard', 'tuna tartare', 'zen martini', 'beer', 'british', 'chips', 'credit card accepted', 'fish', 'fish and chips', 'fried mars bars', 'good_mark', 'seafood', 'standing room', 'beer', 'british', 'chips', 'credit card accepted', 'fish', 'fish and chips', 'fried mars bars', 'good_mark', 'seafood', 'standing room', '24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', 'coffee', 'coffee shop', 'single-origin french press', 'coffee', 'coffee shop', 'single-origin french press', 'wifi', 'wifi', 'burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws', 'brunch', 'open 24 hours', 'carbonara', 'cheese', 'cheeseburger mac', 'four cheese', 'lobsta mac', ""ma'shroom mac"", 'mac & cheese', 'mac quack', 'mac reuben', 'mac stronganoff', 'margarita mac', 'mayan chipotle', 'primavera', 'take out', 'the classic', 'vegetarian friendly', 'carbonara', 'cheese', 'cheeseburger mac', 'four cheese', 'lobsta mac', ""ma'shroom mac"", 'mac & cheese', 'mac quack', 'mac reuben', 'mac stronganoff', 'margarita mac', 'mayan chipotle', 'primavera', 'take out', 'the classic', 'vegetarian friendly', 'douhbage', ' douchbages', 'nymag', 'pizza', 'timeoutny', 'belgian fries', 'free samples', 'french fries', 'fries', 'frites', 'poutine', 'sauce', 'zagat-rated', 'belgian fries', 'free samples', 'french fries', 'fries', 'frites', 'poutine', 'sauce', 'zagat-rated', 'ramen', 'asian snacks', 'buba', 'bubble tea', 'bubbletea', 'good_mark', 'taiwanese snacks', 'taro', 'tea', 'trendy', 'asian snacks', 'buba', 'bubble tea', 'bubbletea', 'good_mark', 'taiwanese snacks', 'taro', 'tea', 'trendy', 'asian', 'dessert', 'diner', 'dog park\\/dog run', 'fake delicious chicken', 'karaoke bar', 'record shop', 'ski area', 'social dining', 'soy', 'vegan', 'vegetarian', 'vegetarians', 'veggies', 'asian', 'dessert', 'diner', 'dog park\\/dog run', 'fake delicious chicken', 'karaoke bar', 'record shop', 'ski area', 'social dining', 'soy', 'vegan', 'vegetarian', 'vegetarians', 'veggies', 'green tea', 'izakaya', 'long wait for table', 'okonomiyaki', 'sake', 'takoyaki', 'green tea', 'izakaya', 'long wait for table', 'okonomiyaki', 'sake', 'takoyaki', 'cheese', 'import goods', 'lunch', 'mario batali', 'olive oil', 'olives', 'porchetta', 'sammiches', 'sandwiches', 'tapas', 'cheese', 'import goods', 'lunch', 'mario batali', 'olive oil', 'olives', 'porchetta', 'sammiches', 'sandwiches', 'tapas', 'bar', 'outdoor', 'restaurant', 'brunch', 'diner', 'featured on diners', ' drive-ins and dives', 'pancakes', 'brunch', 'diner', 'featured on diners', ' drive-ins and dives', 'pancakes', 'coffee', 'donut shop', 'donuts', 'dunkin donuts', 'coffee', 'donut shop', 'donuts', 'dunkin donuts', 'art', 'awesome bartenders', 'beer', 'cocktails', 'good djs', 'meat and cheese plates', 'movies', 'art', 'awesome bartenders', 'beer', 'cocktails', 'good djs', 'meat and cheese plates', 'movies']"
417,[18152],"[3284, 3284, 37315]","['brunch', 'food', 'live music', 'outdoor seating', 'pizza', 'restaurant', 'brunch', 'food', 'live music', 'outdoor seating', 'pizza', 'restaurant', 'british crisps', ' chocolates', ' teabags etc', 'brooklyn', 'douchebags', 'fish and chips', 'rugby', 'top chef', 'try the fried twinkies', ' better than expected']"
418,[18179],"[17741, 147002, 147002, 147002, 147002, 147002, 12118, 12118, 12118, 12118, 407167, 407167, 17415, 787, 787, 1002, 1002, 1086, 1086, 68935, 7656, 7656, 1177, 1177, 792, 35563, 35563, 13141, 13141, 13141, 6089, 6089, 7184]","['bar', 'beer', 'bon appetit mag', 'boulud', 'burgers', 'charcuterie', 'comfort food', 'daniel boulud', 'french', 'gilles verot', 'gossip girl', 'michters', 'mussels', 'october fest', 'outdoor', 'outdoors', 'piggie', 'puma social hot spot', 'sausage', 'steak', 'steakhouse', 'steak', 'steakhouse', 'steak', 'steakhouse', 'steak', 'steakhouse', 'steak', 'steakhouse', 'delicious steak', 'delicious steak', 'delicious steak', 'delicious steak', 'brunch', 'brunch', 'gossip girl', ' playground', ' socialite', 'bar', 'bravo', 'brunch', 'cafetaria', 'cocktails', 'douchebag', 'financial district', 'fireplace', 'frat boy', 'fried chicken', 'hiphostessnyc top pick', 'hotel restaurant', 'italian', 'locanda verde', 'outdoor', 'outdoors', 'photobooth', 'restaurant', 'top chef', 'wine', 'zagat-rated', 'daniel boulud', 'lamb', 'michelin star', 'restaurant', 'daniel boulud', 'lamb', 'michelin star', 'restaurant', 'douchebag', 'douchebags', 'escape from nyc', 'slow service', 'douchebag', 'douchebags', 'escape from nyc', 'slow service', '24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', '24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', 'boutique', 'coffee', 'eco-friendly', 'great pastries', 'hipsters', 'hot baristas', 'thoughts', 'brooklyn', 'brunch', 'cheese', 'cocktails', 'cool tea bags', 'excellent soundtrack', 'fresh squeezed oj', 'good lighting', 'good_mark', 'great regency style decoration', 'happy hour', 'hipster', 'ironically', ' great coffee', 'local', 'loud music', 'sustainable', 'tea', 'wine', 'brooklyn', 'brunch', 'cheese', 'cocktails', 'cool tea bags', 'excellent soundtrack', 'fresh squeezed oj', 'good lighting', 'good_mark', 'great regency style decoration', 'happy hour', 'hipster', 'ironically', ' great coffee', 'local', 'loud music', 'sustainable', 'tea', 'wine', 'bar', 'cheese', 'far far away', 'food', 'gelato', 'gluten free menu', 'italian', 'italian restaurant', 'joe bastianich', 'mario', 'mario batali', 'meat', 'new york', 'new york city', 'ny', 'nyc', 'olive oil', 'pasta', 'pizza', 'pizza place', 'restaurant', 'wine', 'wine bar', 'zagat', 'zagat-rated', 'bar', 'cheese', 'far far away', 'food', 'gelato', 'gluten free menu', 'italian', 'italian restaurant', 'joe bastianich', 'mario', 'mario batali', 'meat', 'new york', 'new york city', 'ny', 'nyc', 'olive oil', 'pasta', 'pizza', 'pizza place', 'restaurant', 'wine', 'wine bar', 'zagat', 'zagat-rated', 'blackbook', 'bravo', 'chicken', 'gossip girl', 'gossip girls', 'tom colicchio', 'top chef', 'zagat-rated', 'gramercy', 'happy hour', 'sake', 'social dining', 'sushi', 'gramercy', 'happy hour', 'sake', 'social dining', 'sushi', 'brunch', 'coffee', 'espresso', 'restaurant', 'wifi', 'brunch', 'coffee', 'espresso', 'restaurant', 'wifi', 'brunch', 'coffee', 'espresso', 'restaurant', 'wifi', 'byob', 'dragons', 'late-night food', 'tacos', 'byob', 'dragons', 'late-night food', 'tacos', 'ambiance', 'catering', 'corporate and private events', 'fine dining', 'indian dining', 'lambchops', 'private events', 'romantic']"
419,[18213],"[39230, 39230, 39230, 39230, 13447, 13447, 16148, 16148, 9652, 9652, 699, 699]","['coffee', 'coffee', 'coffee', 'coffee', 'bagged coffee', 'boutique', 'bravo', 'coffee', 'coffee shop', 'espresso', 'good_mark', 'hot chocolate', 'merchandise', 'bagged coffee', 'boutique', 'bravo', 'coffee', 'coffee shop', 'espresso', 'good_mark', 'hot chocolate', 'merchandise', 'amazing calamari', 'brunch', 'chandeliers', 'gramercy', 'manhattan', 'sangria', 'tapas', 'amazing calamari', 'brunch', 'chandeliers', 'gramercy', 'manhattan', 'sangria', 'tapas', 'art', 'classes', 'clover', 'coffee', 'coffee cupping', 'espresso', 'guest espresso', 'latte', 'merchandise', 'pastries', 'rocket espresso machine', 'synesso', 'table seating', 'tea', 'thiswasadupe', 'art', 'classes', 'clover', 'coffee', 'coffee cupping', 'espresso', 'guest espresso', 'latte', 'merchandise', 'pastries', 'rocket espresso machine', 'synesso', 'table seating', 'tea', 'thiswasadupe', 'bravo', 'zagat-rated', 'bravo', 'zagat-rated']"
420,[18345],"[51660, 51660, 1157, 1157, 4156, 4156, 12700, 16744, 16744, 16744, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 42705, 15245, 15245, 15245, 15245, 47339, 47339, 47339, 47339, 47339, 47339, 24423, 19416, 19416, 19416, 19416, 19416, 19416, 19416, 19416, 7583, 7583, 27078]","['atmosphere', 'br guest hospitality', 'food', 'lobster', 'post-theater', 'pre-theater', 'private room', 'raw bar', 'sea food', 'times square', 'w hotel', 'atmosphere', 'br guest hospitality', 'food', 'lobster', 'post-theater', 'pre-theater', 'private room', 'raw bar', 'sea food', 'times square', 'w hotel', 'meat packing district', 'seafood', 'steakhouse', 'meat packing district', 'seafood', 'steakhouse', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'beer', 'bobby flay throwdown', 'breakfast', 'burgers', 'chicken', 'chipotle ranch', 'coffee', 'food', 'hotdogs', 'iced tea', 'lemonade', 'macaroni and cheese', 'milkshakes', 'salads', 'sloppy joe', 'bar', 'beer', 'chill pub', 'great party venue', 'pub', 'pub food', 'bar', 'beer', 'chill pub', 'great party venue', 'pub', 'pub food', 'bar', 'beer', 'chill pub', 'great party venue', 'pub', 'pub food', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'hamburgers', 'sandwiches', 'hamburgers', 'sandwiches', 'hamburgers', 'sandwiches', 'hamburgers', 'sandwiches', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'cucina', 'lunch', 'meatless mondays', 'mediterranean', 'turkish', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'happy hour', 'lunch special', 'burgers', 'chicago hotdog', 'cupcake', 'cupcakes', 'fast company', 'gallery', 'burgers', 'chicago hotdog', 'cupcake', 'cupcakes', 'fast company', 'gallery', 'casual', 'date', 'drinks', 'food', 'fun', 'new york city', 'nyc', 'sushi', 'times square', 'trip']"
421,[18406],"[68829, 68829, 476, 476, 5744, 5744, 1501, 1163, 1163, 3235, 3235, 12641, 12641, 12641, 12641, 19674, 19674, 19674, 19674, 19674, 19674, 19674, 19674, 17779, 17779, 1130, 36, 36]","['airy', 'brunch', 'business lunch', 'champagne', 'chill vibe', 'happy hour', 'healthy', 'hot spot', 'lamb', 'unisex bathrooms', 'airy', 'brunch', 'business lunch', 'champagne', 'chill vibe', 'happy hour', 'healthy', 'hot spot', 'lamb', 'unisex bathrooms', 'bar', 'brazilian', 'coffee', 'coffee shop', 'diner', 'douchebag', 'manhattan', 'patio', 'socialite', 'union square', 'bar', 'brazilian', 'coffee', 'coffee shop', 'diner', 'douchebag', 'manhattan', 'patio', 'socialite', 'union square', 'bbq', 'best mexican on earth', 'bravo', 'bravoandy', 'celebrities', 'cupcake', 'food truck', 'recommended', 'soho', 'tacos', 'bbq', 'best mexican on earth', 'bravo', 'bravoandy', 'celebrities', 'cupcake', 'food truck', 'recommended', 'soho', 'tacos', 'art', 'bar', 'cabaret', 'food', 'music', 'performance', 'poetry', 'restaurant', 'spoken word', 'wine', 'after hours', 'brunch', 'cocktails', 'dinner', 'lunch', 'margaritas', 'take out', 'after hours', 'brunch', 'cocktails', 'dinner', 'lunch', 'margaritas', 'take out', 'italian', 'pizza', 'sandwiches', 'wine', 'italian', 'pizza', 'sandwiches', 'wine', 'brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy', 'brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy', 'brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy', 'brunch', 'delicious', 'neighborhood', 'organic', 'pancakes', 'restaurant', 'students', 'wsj lunch box', 'yummy', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night', 'bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan', 'bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan', 'shanghainese', 'soup dumplings', 'xiao long bao', 'french', 'soho', 'zagat-rated', 'zagats', 'french', 'soho', 'zagat-rated', 'zagats']"
422,[18456],"[1086, 39416]","['24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', 'bar', 'biscuits and gravy', 'brunch', 'burger', 'great arugula salad']"
423,[18542],"[16504, 3412, 3412, 28999, 28999]","['zagat-rated', 'cheap eats', 'mojitos', 'thai', 'zagat-rated', 'cheap eats', 'mojitos', 'thai', 'zagat-rated', 'family style', 'italian', 'italian food', 'pizza', 'family style', 'italian', 'italian food', 'pizza']"
424,[18545],"[6793, 12468, 26202, 26202, 630]","['24 hour', 'bagels', 'bisque', 'clam chowder', 'fish market', 'lobster', 'lunch', 'seafood', 'seaweed salad', 'sushi', 'take-out', 'cafe mocha', 'coffee', 'espresso', 'free ny times', 'hipsters', 'cafe mocha', 'coffee', 'espresso', 'free ny times', 'hipsters', '3 michelin stars', 'bravo', 'eric ripert', 'fine dining', 'french', 'michelin star', 'rated by zagat', 'restaurant', 'seafood', 'wine', 'zagat rated', 'zagat-rated']"
425,[18562],"[16671, 16671, 11930, 11930]","['bagels', 'best', 'bagels', 'best', 'burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws', 'burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws']"
426,[18568],"[6120, 6120, 6120, 6120, 6120, 6120, 6120, 6120, 6120, 6120, 7557, 7557, 13174, 13174, 12090, 12090, 14265, 14265]","['bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', 'bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy', '+ wsj urban adventurer', 'bbq', 'biscuits', 'bon appetit mag', 'bravo', 'breakfast', 'brooklyn', 'brunch', 'burgers', 'chicken & waffles', 'chicken box', 'coors', 'financial district', 'frat boys', 'fried chicken', 'fried pickles', 'grits', 'lucky magazine', 'luckymag', 'lunch spot', 'macaroni and cheese', 'new york magazine - where to eat 2011 badge', 'photobooth', 'pies', ""pies 'n' thighs"", 'pulled pork', 'sweet tea', 'top chef', 'upps', 'white rascal', 'wjs lunch box', 'wjs lunchbox', 'wsj urban adventurer', 'zagat-rated', '+ wsj urban adventurer', 'bbq', 'biscuits', 'bon appetit mag', 'bravo', 'breakfast', 'brooklyn', 'brunch', 'burgers', 'chicken & waffles', 'chicken box', 'coors', 'financial district', 'frat boys', 'fried chicken', 'fried pickles', 'grits', 'lucky magazine', 'luckymag', 'lunch spot', 'macaroni and cheese', 'new york magazine - where to eat 2011 badge', 'photobooth', 'pies', ""pies 'n' thighs"", 'pulled pork', 'sweet tea', 'top chef', 'upps', 'white rascal', 'wjs lunch box', 'wjs lunchbox', 'wsj urban adventurer', 'zagat-rated', 'bar', 'douchebags', 'free wifi', 'great beers', 'great burger', 'bar', 'douchebags', 'free wifi', 'great beers', 'great burger', 'arepas', 'brooklyn', 'choice eats', 'gluten-free', 'good eats', 'good_mark', 'snack', 'zagat-rated', 'arepas', 'brooklyn', 'choice eats', 'gluten-free', 'good eats', 'good_mark', 'snack', 'zagat-rated', 'belgian beers', 'belgian food', 'moules et frites', 'belgian beers', 'belgian food', 'moules et frites']"
427,[18596],"[32374, 32374, 32374, 32374]","['byob', 'dinner', 'outside seating', 'trendy', 'byob', 'dinner', 'outside seating', 'trendy', 'byob', 'dinner', 'outside seating', 'trendy', 'byob', 'dinner', 'outside seating', 'trendy']"
428,[18626],"[17030, 23209, 15189, 49111, 13028, 3441]","['vietnamese food', 'asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'chinese', 'dumplings', 'gyoza', 'ramen', 'do it yourself', 'fro yo', 'frozen yogurt', 'urn of beer']"
429,[18653],"[6251, 928, 156910]","['art', 'brunch', 'free pool', 'green chiles', 'kat', 'awesome bacon', 'bbq', 'bravo', 'brooklyn', 'cash only', 'classic ny', 'creamed spinach', 'financial district', 'gossip girl', 'grumpy waiters', 'lunch', 'porterhouse', 'schlag', 'sundae', 'time out', 'time out new york', 'timeout', 'timeout magazine', 'timeoutny', 'top chef', 'wsj', 'wsj lunchbox', 'wsj urban adventurer', 'zagat rated', 'fancy', 'food art', 'french', 'friday parties', 'institution', 'new york institution', 'sirio', 'tasting menu', 'wine', 'wine pairing']"
430,[18696],"[28279, 28279]","['brunch', 'margaritas', 'mexican', 'mexican food', 'brunch', 'margaritas', 'mexican', 'mexican food']"
431,[18799],"[81254, 81254, 12833]","['danny meyer', 'gramercy park hotel', 'hiphostessnyc top pick', 'restaurant', 'roman food', 'danny meyer', 'gramercy park hotel', 'hiphostessnyc top pick', 'restaurant', 'roman food', 'banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich']"
432,[18840],"[51152, 51152, 205, 205, 7920, 7920, 12232, 1223, 13826]","['gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'askmen', 'beer', 'bravo', 'fl\xef\xbf\xbd\xef\xbf\xbdgen flaggen!', 'frat boys', 'german', 'gluten free', 'oktoberfest', 'outdoor seating', 'timeoutny', 'top chef', 'weihenstephan', 'askmen', 'beer', 'bravo', 'fl\xef\xbf\xbd\xef\xbf\xbdgen flaggen!', 'frat boys', 'german', 'gluten free', 'oktoberfest', 'outdoor seating', 'timeoutny', 'top chef', 'weihenstephan', 'breakfast', 'comfort food', 'dinner', 'meatpacking district', 'restaurant', 'breakfast', 'comfort food', 'dinner', 'meatpacking district', 'restaurant', 'pizza', 'cash only', 'cheap eats', 'chinese', 'chinese food', 'chopsticks', 'food', 'scallion pancakes', 'shanghainese', 'soup dumplings', 'tourists', 'vegetarian dumplings', 'xiao loong bao', 'coffee', 'starbucks']"
